0,10,0
898,110,0
1303,255,0
1563,429,0
1440,589,0
1390,743,0
1408,900,0
1283,1043,0
1174,1174,1
1399,1329,1
1282,1472,1
1156,1600,1
1040,1716,1
936,1820,1
843,1914,1
767,1999,1
689,2076,2
625,2145,2
580,2209,2
525,2267,2
472,2320,2
425,2367,2
382,2410,2
344,2448,2
308,2482,4
277,2512,5
249,2539,6
224,2563,7
202,2584,8
182,2602,10
164,2618,12
148,2632,14
133,2644,17
120,2654,20
108,2662,24
97,2668,29
87,2674,34
78,2677,40
70,2677,48
63,2674,58
57,2671,69
50,2665,83
45,2656,97
40,2643,115
36,2625,137
31,2608,160
28,2585,186
25,2559,215
22,2528,250
20,2485,295
17,2441,345
15,2386,404
13,2332,463
11,2261,537
10,2186,616
9,2098,706
8,2008,801
6,1894,918
5,1795,1021
3,1677,1142
2,1548,1276
2,1419,1407
1,1288,1542
1,1167,1667
1,1052,1783
1,954,1883
1,866,1972
1,776,2063
1,673,2166
1,602,2239
1,537,2306
1,458,2389
1,387,2460
0,329,2521
0,272,2584
0,229,2631
0,196,2666
0,163,2702
0,144,2724
0,123,2750
0,105,2770
0,91,2787
0,77,2804
0,65,2816
0,55,2829
0,47,2838
0,41,2845
0,33,2855
0,27,2861
0,23,2865
0,20,2868
0,17,2871
0,13,2875
0,12,2876
0,9,2881
0,8,2882
0,8,2882
0,7,2883
0,6,2884
0,5,2885
0,5,2885
0,5,2885
0,5,2885
0,4,2886
0,4,2886
0,4,2886
0,4,2886
0,4,2886
0,4,2886
0,4,2886
0,3,2887
0,3,2887
0,3,2887
0,3,2887
0,3,2887
0,3,2887
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
0,2,2888
